date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:50:54	79197/79197	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Oct%202019%2006:04:43%20GMT	http://websmirno.site/childit/img/slider.png	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/slider.png	(from http://websmirno.site/childit/about-us.html)
20:50:57	25602/25602	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:09%20GMT	http://websmirno.site/childit/img/infans1.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/infans1.jpg	(from http://websmirno.site/childit/programs.html)
20:51:00	18837/18837	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:11%20GMT	http://websmirno.site/childit/img/infans3.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/infans3.jpg	(from http://websmirno.site/childit/programs.html)
20:51:01	167574/167574	---MC-	200	added ('OK')	text/javascript	date:Sat,%2025%20Jun%202022%2015:20:31%20GMT	https://maps.googleapis.com/maps/api/js?key=AIzaSyDuHS2And3EtzpWBoMSqCIIiJzAEynp5ms&callback=initMap	C:/Users/Lenovo/Desktop/project/new%20project/childit/maps.googleapis.com/maps/api/jsb2ae	(from http://websmirno.site/childit/index.html)
20:51:02	34944/34944	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:10%20GMT	http://websmirno.site/childit/img/infans2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/infans2.jpg	(from http://websmirno.site/childit/programs.html)
20:51:02	11095/11095	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:09%20GMT	http://websmirno.site/childit/img/infans1-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/infans1-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:04	12632/12632	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:09%20GMT	http://websmirno.site/childit/img/infans2-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/infans2-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:04	8122/8122	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:10%20GMT	http://websmirno.site/childit/img/infans3-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/infans3-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:11	31189/31189	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:54%20GMT	http://websmirno.site/childit/img/toddler2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/toddler2.jpg	(from http://websmirno.site/childit/programs.html)
20:51:11	39423/39423	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:53%20GMT	http://websmirno.site/childit/img/toddler-1.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/toddler-1.jpg	(from http://websmirno.site/childit/programs.html)
20:51:11	30255/30255	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:55%20GMT	http://websmirno.site/childit/img/toddler3.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/toddler3.jpg	(from http://websmirno.site/childit/programs.html)
20:51:11	218344/218344	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:03:37%20GMT	http://websmirno.site/childit/img/count-bg.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/count-bg.jpg	(from http://websmirno.site/childit/about-us.html)
20:51:12	15211/15211	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:53%20GMT	http://websmirno.site/childit/img/toddler-1-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/toddler-1-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:13	13214/13214	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:53%20GMT	http://websmirno.site/childit/img/toddler2-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/toddler2-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:13	10543/10543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:54%20GMT	http://websmirno.site/childit/img/toddler3-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/toddler3-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:16	30313/30313	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:36%20GMT	http://websmirno.site/childit/img/preschool1.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/preschool1.jpg	(from http://websmirno.site/childit/programs.html)
20:51:16	33686/33686	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:37%20GMT	http://websmirno.site/childit/img/preschool2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/preschool2.jpg	(from http://websmirno.site/childit/programs.html)
20:51:17	11573/11573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:35%20GMT	http://websmirno.site/childit/img/preschool1-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/preschool1-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:18	25249/25249	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:37%20GMT	http://websmirno.site/childit/img/preschool3.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/preschool3.jpg	(from http://websmirno.site/childit/programs.html)
20:51:19	12332/12332	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:36%20GMT	http://websmirno.site/childit/img/preschool2-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/preschool2-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:19	10507/10507	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:37%20GMT	http://websmirno.site/childit/img/preschool3-sm.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/preschool3-sm.jpg	(from http://websmirno.site/childit/programs.html)
20:51:21	902/902	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:03:33%20GMT	http://websmirno.site/childit/img/check.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/check.svg	(from http://websmirno.site/childit/parent-info.html)
20:51:21	1487/1487	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:03:34%20GMT	http://websmirno.site/childit/img/close.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/close.svg	(from http://websmirno.site/childit/parent-info.html)
20:51:24	85241/85241	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:03:47%20GMT	http://websmirno.site/childit/img/food-2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/food-2.jpg	(from http://websmirno.site/childit/parent-info.html)
20:51:31	42005/42005	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:03:44%20GMT	http://websmirno.site/childit/img/event-3.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/event-3.jpg	(from http://websmirno.site/childit/events.html)
20:51:31	39730/39730	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:03:44%20GMT	http://websmirno.site/childit/img/event-4.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/event-4.jpg	(from http://websmirno.site/childit/single-event.html)
20:51:32	68877/68877	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:03:43%20GMT	http://websmirno.site/childit/img/event-1.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/event-1.jpg	(from http://websmirno.site/childit/events.html)
20:51:32	60034/60034	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:03:43%20GMT	http://websmirno.site/childit/img/event-2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/event-2.jpg	(from http://websmirno.site/childit/events.html)
20:51:35	23738/23738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:41%20GMT	http://websmirno.site/childit/img/grid-page/grid-1.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-1.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:36	60430/60430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:41%20GMT	http://websmirno.site/childit/img/grid-page/grid-1-x2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-1-x2.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:40	15531/15531	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:46%20GMT	http://websmirno.site/childit/img/grid-page/grid-3.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-3.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:43	61458/61458	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:44%20GMT	http://websmirno.site/childit/img/grid-page/grid-2-x2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-2-x2.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:43	48672/48672	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:45%20GMT	http://websmirno.site/childit/img/grid-page/grid-3-x2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-3-x2.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:44	18782/18782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:46%20GMT	http://websmirno.site/childit/img/grid-page/grid-4.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-4.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:44	66752/66752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:45%20GMT	http://websmirno.site/childit/img/grid-page/grid-2.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-2.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:45	22449/22449	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:47%20GMT	http://websmirno.site/childit/img/grid-page/grid-5.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-5.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:50	24667/24667	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:48%20GMT	http://websmirno.site/childit/img/grid-page/grid-7.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-7.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:50	43471/43471	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:48%20GMT	http://websmirno.site/childit/img/grid-page/grid-6.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-6.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:50	23297/23297	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:48%20GMT	http://websmirno.site/childit/img/grid-page/grid-8.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-8.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:53	72300/72300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:49%20GMT	http://websmirno.site/childit/img/grid-page/grid-9.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-9.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:53	17348/17348	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:42%20GMT	http://websmirno.site/childit/img/grid-page/grid-10.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-10.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:54	20831/20831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:42%20GMT	http://websmirno.site/childit/img/grid-page/grid-11.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-11.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:56	32917/32917	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:43%20GMT	http://websmirno.site/childit/img/grid-page/grid-12.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-12.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:57	19372/19372	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:43%20GMT	http://websmirno.site/childit/img/grid-page/grid-13.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-13.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:51:58	26413/26413	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:43%20GMT	http://websmirno.site/childit/img/grid-page/grid-14.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-14.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:52:00	20881/20881	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:44%20GMT	http://websmirno.site/childit/img/grid-page/grid-15.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-15.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:52:01	36635/36635	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:05:44%20GMT	http://websmirno.site/childit/img/grid-page/grid-16.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/grid-page/grid-16.jpg	(from http://websmirno.site/childit/gallery-boxed.html)
20:52:03	55291/55291	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:49%20GMT	http://websmirno.site/childit/img/testimonials1.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials1.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:03	40715/40715	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:50%20GMT	http://websmirno.site/childit/img/testimonials2.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials2.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:05	43742/43742	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:50%20GMT	http://websmirno.site/childit/img/testimonials3.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials3.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:06	30561/30561	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:50%20GMT	http://websmirno.site/childit/img/testimonials4.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials4.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:07	30008/30008	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:51%20GMT	http://websmirno.site/childit/img/testimonials5.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials5.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:07	40422/40422	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:51%20GMT	http://websmirno.site/childit/img/testimonials6.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials6.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:09	32480/32480	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:52%20GMT	http://websmirno.site/childit/img/testimonials7.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials7.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:10	36193/36193	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:52%20GMT	http://websmirno.site/childit/img/testimonials8.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials8.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:11	24300/24300	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:52%20GMT	http://websmirno.site/childit/img/testimonials9.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/testimonials9.svg	(from http://websmirno.site/childit/testimonials.html)
20:52:12	40821/40821	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:33%20GMT	http://websmirno.site/childit/img/plan_start.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/plan_start.svg	(from http://websmirno.site/childit/prices.html)
20:52:13	57181/57181	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:32%20GMT	http://websmirno.site/childit/img/plan_standard.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/plan_standard.svg	(from http://websmirno.site/childit/prices.html)
20:52:14	43828/43828	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Oct%202019%2006:04:35%20GMT	http://websmirno.site/childit/img/plan_premium.svg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/plan_premium.svg	(from http://websmirno.site/childit/prices.html)
20:52:18	58569/58569	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Oct%202019%2006:04:38%20GMT	http://websmirno.site/childit/img/pricing-svg.jpg	C:/Users/Lenovo/Desktop/project/new%20project/childit/websmirno.site/childit/img/pricing-svg.jpg	(from http://websmirno.site/childit/prices.html)
